id,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,AST,REB,ALL_STAR_APPEARANCES,PIE,PTS
2092,Derrick,Coleman,Derrick Coleman,"Coleman, Derrick",D. Coleman,derrick-coleman,1967-06-21T00:00:00,Syracuse,USA,Syracuse/USA,82.00,270.00,14,,Forward,Inactive,N,0,,,,,derrick_coleman,1990,2004,N,Y,Y,1990,1,1,2.50,9.30,1.00,,17.54
141,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,78.00,205.00,4,22,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,caris_levert,2016,2020,N,Y,Y,2016,1,20,5.30,4.20,,0.12,18.34
3928,Malcolm,Thomas,Malcolm Thomas,"Thomas, Malcolm",M. Thomas,malcolm-thomas,1988-11-08T00:00:00,San Diego State,USA,San Diego State/USA,81.00,225.00,3,,Forward,Inactive,N,0,,,,,malcolm_thomas,2011,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.40,2.40,0.00,,2.94
1443,Shane,Edwards,Shane Edwards,"Edwards, Shane",S. Edwards,shane-edwards,1987-05-31T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,79.00,220.00,0,,Forward,Inactive,N,0,,,,,shane_edwards,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.00,1.00,0.00,,2.04
475,Nikoloz,Tskitishvili,Nikoloz Tskitishvili,"Tskitishvili, Nikoloz",N. Tskitishvili,nikoloz-tskitishvili,1983-04-14T00:00:00,Benetton Treviso,Georgia,Benetton Treviso/Georgia,84.00,225.00,4,15,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,nikoloz_tskitishvili,2002,2005,N,Y,Y,2002,1,5,0.70,1.80,0.00,,3.94
4063,Rich,Yonakor,Rich Yonakor,"Yonakor, Rich",R. Yonakor,rich-yonakor,1958-10-03T00:00:00,North Carolina,USA,North Carolina/USA,81.00,220.00,0,43,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_rich_yonakor,1981,1981,N,Y,Y,1980,3,61,0.30,2.70,0.00,,4.34
1729,Tellis,Frank,Tellis Frank,"Frank, Tellis",T. Frank,tellis-frank,1965-04-26T00:00:00,Western Kentucky,USA,Western Kentucky/USA,82.00,225.00,4,32,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_tellis_frank,1987,1993,N,Y,Y,1987,1,14,1.00,3.90,0.00,,7.54
2357,Jordan,Loyd,Jordan Loyd,"Loyd, Jordan",J. Loyd,jordan-loyd,1993-07-27T00:00:00,Indianapolis,USA,Indianapolis/USA,76.00,210.00,1,8,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jordan_loyd,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.50,0.80,0.00,,3.44
1791,Romeo,Langford,Romeo Langford,"Langford, Romeo",R. Langford,romeo-langford,1999-10-25T00:00:00,Indiana,USA,Indiana/USA,76.00,216.00,1,45,Guard-Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,romeo_langford,2019,2020,Y,Y,Y,2019,1,14,0.40,1.30,,0.02,3.54
2808,Lou,Spicer,Lou Spicer,"Spicer, Lou",L. Spicer,lou-spicer,1922-11-12T00:00:00,Syracuse,USA,Syracuse/USA,74.00,195.00,0,,Forward,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_lou_spicer,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,,0.00,,1.34
41,Terrico,White,Terrico White,"White, Terrico",T. White,terrico-white,1990-03-07T00:00:00,Mississippi,USA,Mississippi/USA,77.00,213.00,2,23,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,terrico_white,2010,2010,Y,N,Y,2010,2,36,,,,,1.04
3993,Mel,Peterson,Mel Peterson,"Peterson, Mel",M. Peterson,mel-peterson,1938-03-23T00:00:00,Wheaton,USA,Wheaton/USA,76.00,185.00,0,16,Guard,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_mel_peterson,1963,1963,N,Y,Y,1960,11,78,0.00,0.50,0.00,,2.04
1563,Geno,Carlisle,Geno Carlisle,"Carlisle, Geno",G. Carlisle,geno-carlisle,1976-08-13T00:00:00,California,USA,California/USA,75.00,200.00,0,,Guard,Inactive,N,0,,,,,geno_carlisle,2004,2004,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.20,0.20,0.00,,2.34
3541,Brad,Miller,Brad Miller,"Miller, Brad",B. Miller,brad-miller,1976-04-12T00:00:00,Purdue,USA,Purdue/USA,84.00,261.00,14,52,Center-Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,brad_miller,1998,2011,N,Y,Y,Undrafted,Undrafted,Undrafted,2.80,7.10,2.00,,12.24
1438,Michael,Gbinije,Michael Gbinije,"Gbinije, Michael",M. Gbinije,michael-gbinije,1992-06-05T00:00:00,Syracuse,USA,Syracuse/USA,79.00,200.00,1,9,Guard-Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,michael_gbinije,2016,2016,Y,Y,Y,2016,2,49,0.20,0.30,0.00,,1.44
3206,Jalen,Rose,Jalen Rose,"Rose, Jalen",J. Rose,jalen-rose,1973-01-30T00:00:00,Michigan,USA,Michigan/USA,80.00,215.00,13,8,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jalen_rose,1994,2006,N,Y,Y,1994,1,13,3.80,3.50,0.00,,15.34
2984,Patrick,Eddie,Patrick Eddie,"Eddie, Patrick",P. Eddie,patrick-eddie,1967-12-27T00:00:00,Mississippi,USA,Mississippi/USA,83.00,240.00,0,41,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_patrick_eddie,1991,1991,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,0.30,0.00,,2.04
215,Ken,Mayfield,Ken Mayfield,"Mayfield, Ken",K. Mayfield,ken-mayfield,1948-05-11T00:00:00,Tuskegee,USA,Tuskegee/USA,74.00,185.00,0,16,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ken_mayfield,1975,1975,N,Y,Y,1971,3,50,0.30,0.60,0.00,,3.84
3301,Rafael,Araujo,Rafael Araujo,"Araujo, Rafael",R. Araujo,rafael-araujo,1980-08-12T00:00:00,Brigham Young,Brazil,Brigham Young/Brazil,83.00,270.00,3,55,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,rafael_araujo,2004,2006,N,Y,Y,2004,1,8,0.30,2.80,0.00,,3.84
754,Steve,Hayes,Steve Hayes,"Hayes, Steve",S. Hayes,steve-hayes,1955-08-02T00:00:00,Idaho State,USA,Idaho State/USA,84.00,205.00,4,50,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_steve_hayes,1981,1985,N,Y,Y,1977,4,76,0.40,2.50,0.00,,3.64
551,Johnny,Davis,Johnny Davis,"Davis, Johnny",J. Davis,johnny-davis,1955-10-21T00:00:00,Dayton,USA,Dayton/USA,74.00,170.00,9,16,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_johnny_davis,1976,1985,N,Y,Y,1976,2,22,4.50,2.00,0.00,,13.94
2064,Fennis,Dembo,Fennis Dembo,"Dembo, Fennis",F. Dembo,fennis-dembo,1966-01-24T00:00:00,Wyoming,USA,Wyoming/USA,77.00,215.00,0,34,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_fennis_dembo,1988,1988,N,Y,Y,1988,2,30,0.20,0.70,0.00,,2.24
1608,Mike,Iuzzolino,Mike Iuzzolino,"Iuzzolino, Mike",M. Iuzzolino,mike-iuzzolino,1968-01-22T00:00:00,St. Francis (PA),USA,St. Francis (PA)/USA,70.00,175.00,1,13,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_mike_iuzzolino,1991,1992,N,Y,Y,1991,2,35,4.30,2.00,0.00,,10.04
1747,Ben,Wallace,Ben Wallace,"Wallace, Ben",B. Wallace,ben-wallace,1974-09-10T00:00:00,Virginia Union,USA,Virginia Union/USA,81.00,240.00,16,6,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,ben_wallace,1996,2011,N,Y,Y,Undrafted,Undrafted,Undrafted,1.30,9.60,4.00,,6.74
623,Mark,Davis,Mark Davis,"Davis, Mark",M. Davis,mark-davis,1963-06-08T00:00:00,Old Dominion,USA,Old Dominion/USA,78.00,195.00,0,,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_mark_g_davis,1988,1988,N,Y,Y,1985,4,79,0.40,1.10,0.00,,4.84
3705,Slater,Martin,Slater Martin,"Martin, Slater",S. Martin,slater-martin,1925-10-22T00:00:00,Texas,USA,Texas/USA,70.00,170.00,10,22,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_slater_martin,1949,1959,N,Y,Y,Undrafted,Undrafted,Undrafted,4.20,3.40,7.00,,10.84
4150,Lance,Stephenson,Lance Stephenson,"Stephenson, Lance",L. Stephenson,lance-stephenson,1990-09-05T00:00:00,Cincinnati,USA,Cincinnati/USA,78.00,230.00,9,6,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,lance_stephenson,2010,2018,N,Y,Y,2010,2,40,2.90,4.20,0.00,,9.64
2125,Harold,Kottman,Harold Kottman,"Kottman, Harold",H. Kottman,harold-kottman,1922-08-22T00:00:00,Culver-Stockton,USA,Culver-Stockton/USA,80.00,220.00,0,9,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_harold_kottman,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,0.30,,0.00,,4.14
620,Kurt,Rambis,Kurt Rambis,"Rambis, Kurt",K. Rambis,kurt-rambis,1958-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,80.00,213.00,13,18,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_kurt_rambis,1981,1994,N,Y,Y,1980,3,58,1.10,5.60,0.00,,6.24
2246,Johnny,Macknowski,Johnny Macknowski,"Macknowski, Johnny",J. Macknowski,johnny-macknowski,1923-01-07T00:00:00,Seton Hall,USA,Seton Hall/USA,73.00,180.00,1,5,Guard,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_whitey_macknowski,1949,1950,N,Y,Y,1948,None,None,1.10,1.90,0.00,,8.04
1602,Ed,Stanczak,Ed Stanczak,"Stanczak, Ed",E. Stanczak,ed-stanczak,1921-08-15T00:00:00,Central HS (IN),USA,Central HS (IN)/USA,73.00,185.00,1,19-21,Forward,Inactive,N,1610610023,Packers,AND,packers,Anderson,HISTADD_moose_stanczak,1949,1950,N,Y,Y,Undrafted,Undrafted,Undrafted,1.00,2.00,0.00,,8.84
2696,Mike,Wilks,Mike Wilks,"Wilks, Mike",M. Wilks,mike-wilks,1979-05-07T00:00:00,Rice,USA,Rice/USA,70.00,180.00,7,,Guard,Inactive,N,0,,,,,mike_wilks,2002,2009,N,Y,Y,Undrafted,Undrafted,Undrafted,1.20,1.00,0.00,,3.54
2070,BJ,Johnson,BJ Johnson,"Johnson, BJ",B. Johnson,bj-johnson,1995-12-21T00:00:00,La Salle,USA,La Salle/USA,79.00,200.00,2,13,Forward,Inactive,Y,1610612753,Magic,ORL,magic,Orlando,bj_johnson,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.20,1.40,0.00,,4.14
2442,Tom,Hammonds,Tom Hammonds,"Hammonds, Tom",T. Hammonds,tom-hammonds,1967-03-27T00:00:00,Georgia Tech,USA,Georgia Tech/USA,,,11,,Forward,Inactive,N,0,,,,,tom_hammonds,1989,2000,N,Y,Y,1989,1,9,0.60,3.30,0.00,,6.34
3757,Chris,Webber,Chris Webber,"Webber, Chris",C. Webber,chris-webber,1973-03-01T00:00:00,Michigan,USA,Michigan/USA,82.00,245.00,14,4,Forward-Center,Inactive,N,0,,,,,chris_webber,1993,2007,N,Y,Y,1993,1,1,4.20,9.80,4.00,,21.74
578,Diante,Garrett,Diante Garrett,"Garrett, Diante",D. Garrett,diante-garrett,1988-11-03T00:00:00,Iowa State,USA,Iowa State/USA,76.00,190.00,1,8,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,diante_garrett,2012,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.70,1.20,0.00,,4.24
2112,Tyler,Cook,Tyler Cook,"Cook, Tyler",T. Cook,tyler-cook,1997-09-23T00:00:00,Iowa,USA,Iowa/USA,80.00,255.00,1,25,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,tyler_cook,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.30,1.50,,0.04,1.74
858,Jermaine,O'Neal,Jermaine O'Neal,"O'Neal, Jermaine",J. O'Neal,jermaine-oneal,1978-10-13T00:00:00,Eau Claire HS (SC),USA,Eau Claire HS (SC)/USA,83.00,255.00,17,7,Center-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jermaine_o'neal,1996,2013,N,Y,Y,1996,1,17,1.40,7.20,5.00,,14.24
4311,Sonny,Weems,Sonny Weems,"Weems, Sonny",S. Weems,sonny-weems,1986-07-08T00:00:00,Arkansas,USA,Arkansas/USA,78.00,205.00,3,,Guard-Forward,Inactive,N,0,,,,,sonny_weems,2008,2015,Y,Y,Y,2008,2,39,1.40,2.20,0.00,,7.54
1625,Andy,Panko,Andy Panko,"Panko, Andy",A. Panko,andy-panko,1977-11-29T00:00:00,Lebanon Valley,USA,Lebanon Valley/USA,81.00,245.00,0,,Forward,Inactive,N,0,,,,,andy_panko,2000,2000,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,0.00,0.00,,1.04
1640,Joe,Graboski,Joe Graboski,"Graboski, Joe",J. Graboski,joe-graboski,1930-01-15T00:00:00,Tuley HS (IL),USA,Tuley HS (IL)/USA,80.00,195.00,12,23,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_grabbo_graboski,1948,1961,N,Y,Y,Undrafted,Undrafted,Undrafted,1.80,8.10,0.00,,12.04
4325,Mo,Williams,Mo Williams,"Williams, Mo",M. Williams,mo-williams,1982-12-19T00:00:00,Alabama,USA,Alabama/USA,73.00,198.00,13,52,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,mo_williams,2003,2015,N,Y,Y,2003,2,47,4.90,2.80,1.00,,14.24
377,Wayne,Molis,Wayne Molis,"Molis, Wayne",W. Molis,wayne-molis,1943-04-17T00:00:00,Lewis,USA,Lewis/USA,80.00,230.00,0,18,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_wayne_molis,1966,1966,N,Y,Y,1965,10,75,0.20,1.70,0.00,,4.54
3410,Joe,Fulks,Joe Fulks,"Fulks, Joe",J. Fulks,joe-fulks,1921-10-26T00:00:00,Murray State,USA,Murray State/USA,77.00,190.00,7,10,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_joe_fulks,1946,1953,N,Y,Y,Undrafted,Undrafted,Undrafted,1.20,5.30,2.00,,17.44
848,Mike,Brown,Mike Brown,"Brown, Mike",M. Brown,mike-brown,1963-07-19T00:00:00,George Washington,USA,George Washington/USA,82.00,260.00,10,52,Center-Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,mike_brown,1986,1997,N,Y,Y,1985,3,69,0.70,4.40,0.00,,6.04
2149,Deb,Smith,Deb Smith,"Smith, Deb",D. Smith,deb-smith,1920-01-07T00:00:00,Utah,USA,Utah/USA,75.00,180.00,0,,Forward,Inactive,N,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_deb_smith,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,0.10,,0.00,,2.54
948,Gerald,Wallace,Gerald Wallace,"Wallace, Gerald",G. Wallace,gerald-wallace,1982-07-23T00:00:00,Alabama,USA,Alabama/USA,79.00,220.00,14,45,Forward,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,gerald_wallace,2001,2014,N,Y,Y,2001,1,25,2.10,5.80,1.00,,12.94
238,Olden,Polynice,Olden Polynice,"Polynice, Olden",O. Polynice,olden-polynice,1964-11-21T00:00:00,Virginia,USA,Virginia/USA,82.00,250.00,14,,Center-Forward,Inactive,N,0,,,,,olden_polynice,1987,2003,N,Y,Y,1987,1,8,0.70,6.70,0.00,,8.84
4019,Andre,Miller,Andre Miller,"Miller, Andre",A. Miller,andre-miller,1976-03-19T00:00:00,Utah,USA,Utah/USA,75.00,200.00,17,24,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,andre_miller,1999,2015,N,Y,Y,1999,1,8,6.50,3.70,0.00,,13.54
914,Enes,Kanter,Enes Kanter,"Kanter, Enes",E. Kanter,enes-kanter,1992-05-20T00:00:00,Fenerbahce,Turkey,Fenerbahce/Turkey,82.00,250.00,9,11,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,enes_kanter,2011,2020,N,Y,Y,2011,1,3,1.30,11.60,,0.14,13.14
1356,Warren,Perkins,Warren Perkins,"Perkins, Warren",W. Perkins,warren-perkins,1924-02-02T00:00:00,Tulane,USA,Tulane/USA,75.00,190.00,1,11,Guard,Inactive,N,1610612737,Blackhawks,TCB,hawks,Tri-Cities,HISTADD_red_perkins,1949,1950,N,Y,Y,1949,4,None,2.00,4.80,0.00,,7.14
1461,Vic,Law,Vic Law,"Law, Vic",V. Law,vic-law,1995-12-19T00:00:00,Northwestern,USA,Northwestern/USA,79.00,201.00,1,23,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,vic_law,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.40,1.40,0.00,,2.94
4148,George,Glamack,George Glamack,"Glamack, George",G. Glamack,george-glamack,1919-06-07T00:00:00,North Carolina,USA,North Carolina/USA,78.00,225.00,0,,Center,Inactive,N,1610610029,Jets,JET,jets,Indianapolis,HISTADD_blindbomber_glamack,1948,1948,N,Y,Y,Undrafted,Undrafted,Undrafted,1.70,,0.00,,10.34
1476,Les,Jepsen,Les Jepsen,"Jepsen, Les",L. Jepsen,les-jepsen,1967-06-24T00:00:00,Iowa,USA,Iowa/USA,84.00,237.00,1,51,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_les_jepsen,1990,1991,N,Y,Y,1990,2,28,0.00,1.30,0.00,,2.04
432,Dragan,Tarlac,Dragan Tarlac,"Tarlac, Dragan",D. Tarlac,dragan-tarlac,1973-05-09T00:00:00,Olympiacos,Serbia,Olympiacos/Serbia,83.00,270.00,0,12,Center-Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,dragan_tarlac,2000,2000,N,Y,Y,1995,2,31,0.70,2.80,0.00,,3.44
1555,Salim,Stoudamire,Salim Stoudamire,"Stoudamire, Salim",S. Stoudamire,salim-stoudamire,1982-10-11T00:00:00,Arizona,USA,Arizona/USA,73.00,175.00,3,,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,salim_stoudamire,2005,2008,Y,Y,Y,2005,2,31,1.00,1.40,0.00,,9.04
3662,Tom,Garrick,Tom Garrick,"Garrick, Tom",T. Garrick,tom-garrick,1966-07-07T00:00:00,Rhode Island,USA,Rhode Island/USA,74.00,185.00,3,5,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_tom_garrick,1988,1991,N,Y,Y,1988,2,45,3.40,2.00,0.00,,6.44
3854,DeJuan,Blair,DeJuan Blair,"Blair, DeJuan",D. Blair,dejuan-blair,1989-04-22T00:00:00,Pittsburgh,USA,Pittsburgh/USA,79.00,270.00,6,,Center-Forward,Inactive,N,0,,,,,dejuan_blair,2009,2015,Y,Y,Y,2009,2,37,0.80,5.10,0.00,,7.84
3628,Chris,Douglas-Roberts,Chris Douglas-Roberts,"Douglas-Roberts, Chris",C. Douglas-Roberts,chris-douglas-roberts,1987-01-08T00:00:00,Memphis,USA,Memphis/USA,79.00,210.00,6,,Guard,Inactive,N,0,,,,,chris_douglas-roberts,2008,2014,Y,Y,Y,2008,2,40,1.10,2.10,0.00,,8.14
2282,Jerry,Grote,Jerry Grote,"Grote, Jerry",J. Grote,jerry-grote,1940-12-28T00:00:00,Loyola-Marymount,USA,Loyola-Marymount/USA,76.00,215.00,0,32,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_jerry_grote,1964,1964,N,Y,Y,1962,4,28,0.40,0.40,0.00,,2.34
484,Trajan,Langdon,Trajan Langdon,"Langdon, Trajan",T. Langdon,trajan-langdon,1976-05-13T00:00:00,Duke,USA,Duke/USA,,,3,,,Inactive,N,0,,,,,trajan_langdon,1999,2008,N,Y,Y,1999,1,11,1.30,1.30,0.00,,6.44
1952,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,glenn-robinson-iii,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,78.00,222.00,6,,Forward,Inactive,Y,0,,,,,glenn_robinson iii,2014,2020,Y,Y,Y,2014,2,40,0.90,2.00,,0.06,6.34
1610,Al,Guokas,Al Guokas,"Guokas, Al",A. Guokas,al-guokas,1925-08-07T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,77.00,200.00,0,,Forward,Inactive,N,1610610027,Nuggets,DN,nuggets,Denver,HISTADD_gook_guokas,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,1.70,,0.00,,4.84
4408,Dante,Cunningham,Dante Cunningham,"Cunningham, Dante",D. Cunningham,dante-cunningham,1987-04-22T00:00:00,Villanova,USA,Villanova/USA,80.00,230.00,10,33,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,dante_cunningham,2009,2018,N,Y,Y,2009,2,33,0.70,3.70,0.00,,6.84
3133,Scott,Hastings,Scott Hastings,"Hastings, Scott",S. Hastings,scott-hastings,1960-06-03T00:00:00,Arkansas,USA,Arkansas/USA,82.00,235.00,10,10,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_scott_hastings,1982,1992,N,Y,Y,1982,2,29,0.50,2.20,0.00,,3.84
254,Ernie,Grunfeld,Ernie Grunfeld,"Grunfeld, Ernie",E. Grunfeld,ernie-grunfeld,1955-04-24T00:00:00,Tennessee,USA,Tennessee/USA,78.00,210.00,8,18,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ernie_grunfeld,1977,1985,N,Y,Y,1977,1,11,2.00,2.60,0.00,,8.44
352,Mike,Glenn,Mike Glenn,"Glenn, Mike",M. Glenn,mike-glenn,1955-09-10T00:00:00,Southern Illinois,USA,Southern Illinois/USA,74.00,175.00,9,10,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_mike_glenn,1977,1986,N,Y,Y,1977,2,23,1.60,1.20,0.00,,8.64
1553,Rick,Calloway,Rick Calloway,"Calloway, Rick",R. Calloway,rick-calloway,1966-10-12T00:00:00,Kansas,USA,Kansas/USA,78.00,180.00,0,4,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_rick_calloway,1990,1990,N,Y,Y,Undrafted,Undrafted,Undrafted,1.00,1.20,0.00,,4.24
2693,Lucious,Jackson,Lucious Jackson,"Jackson, Lucious",L. Jackson,lucious-jackson,1941-10-31T00:00:00,Texas-Pan American,USA,Texas-Pan American/USA,81.00,240.00,7,,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_dupp_luke_jackson,1964,1971,N,Y,Y,1964,1,4,1.60,8.80,1.00,,10.94
1815,Steven,Adams,Steven Adams,"Adams, Steven",S. Adams,steven-adams,1993-07-20T00:00:00,Pittsburgh,New Zealand,Pittsburgh/New Zealand,83.00,265.00,7,12,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,steven_adams,2013,2020,N,Y,Y,2013,1,12,2.00,9.20,,0.09,9.14
1489,Johnny,Payak,Johnny Payak,"Payak, Johnny",J. Payak,johnny-payak,1926-11-20T00:00:00,Bowling Green,USA,Bowling Green/USA,76.00,174.00,1,6,Guard,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_johnny_payak,1949,1952,N,Y,Y,Undrafted,Undrafted,Undrafted,1.90,1.70,0.00,,7.34
883,Diamond,Stone,Diamond Stone,"Stone, Diamond",D. Stone,diamond-stone,1997-02-10T00:00:00,Maryland,USA,Maryland/USA,83.00,255.00,1,0,Center,Inactive,N,1610612746,Clippers,LAC,clippers,LA,diamond_stone,2016,2016,Y,Y,Y,2016,2,40,0.00,0.90,0.00,,2.44
130,Marvin,Bagley III,Marvin Bagley III,"Bagley III, Marvin",M. Bagley III,marvin-bagley-iii,1999-03-14T00:00:00,Duke,USA,Duke/USA,83.00,235.00,2,35,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,marvin_bagley_iii,2018,2020,N,Y,Y,2018,1,2,0.90,7.40,,0.10,14.94
807,Pace,Mannion,Pace Mannion,"Mannion, Pace",P. Mannion,pace-mannion,1960-09-22T00:00:00,Utah,USA,Utah/USA,79.00,190.00,5,5,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_pace_mannion,1983,1988,N,Y,Y,1983,2,43,1.10,1.20,0.00,,4.14
3546,Samaki,Walker,Samaki Walker,"Walker, Samaki",S. Walker,samaki-walker,1976-02-25T00:00:00,Louisville,USA,Louisville/USA,81.00,260.00,10,,Forward,Inactive,N,0,,,,,samaki_walker,1996,2005,N,Y,Y,1996,1,9,0.60,4.70,0.00,,6.34
1225,Victor,Alexander,Victor Alexander,"Alexander, Victor",V. Alexander,victor-alexander,1969-08-31T00:00:00,Iowa State,USA,Iowa State/USA,82.00,265.00,4,9,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,victor_alexander,1991,2001,N,Y,Y,1991,1,17,0.90,4.80,0.00,,9.94
3425,Steve,Mix,Steve Mix,"Mix, Steve",S. Mix,steve-mix,1947-12-30T00:00:00,Toledo,USA,Toledo/USA,79.00,215.00,12,50,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_steve_mix,1969,1982,N,Y,Y,1969,5,61,1.80,5.30,1.00,,11.64
997,Randy,Livingston,Randy Livingston,"Livingston, Randy",R. Livingston,randy-livingston,1975-04-02T00:00:00,Louisiana State,USA,Louisiana State/USA,76.00,209.00,10,14,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,randy_livingston,1996,2006,Y,Y,Y,1996,2,42,2.00,1.40,0.00,,4.84
1725,Jim,Riffey,Jim Riffey,"Riffey, Jim",J. Riffey,jim-riffey,1923-12-14T00:00:00,Tulane,USA,Tulane/USA,76.00,200.00,0,9-17,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jim_riffey,1950,1950,N,Y,Y,1950,2,None,0.50,1.70,0.00,,5.34
